address,area,brief_info,code,level,link,name,postcode,type
北京市密云区太师屯镇车道峪村88号,密云区,,28170294,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170294,北京市密云区太师屯镇车道峪利民村卫生室,,村卫生室
北京市密云区新城子镇巴各庄村（村委会院内）,密云区,,28170292,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170292,北京市密云区新城子镇巴各庄村村卫生室,,村卫生室
北京市密云区太师屯镇车道峪村425号,密云区,,28170293,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170293,北京市密云区太师屯镇车道峪村村卫生室,,村卫生室
北京市密云区太师屯镇城子村（村委会院内）,密云区,,28170295,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170295,北京市密云区太师屯镇城子村村卫生室,,村卫生室
北京市密云区穆家峪镇庄头峪村村委会院内,密云区,,28170272,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170272,北京市密云区穆家峪镇庄头峪村村卫生室,,村卫生室
北京市密云区穆家峪镇上峪村村委会院北,密云区,,28170267,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170267,北京市密云区穆家峪镇上峪村村卫生室,,村卫生室
北京市密云区穆家峪镇沙峪沟村,密云区,,28170266,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170266,北京市密云区穆家峪镇沙峪沟村村卫生室,,村卫生室
北京市密云区穆家峪镇西穆家峪村村委会前院,密云区,,28170268,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170268,北京市密云区穆家峪镇西穆家峪村村卫生室,,村卫生室
北京市密云区穆家峪镇羊山村,密云区,,28170271,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170271,北京市密云区穆家峪镇羊山村村卫生室,,村卫生室
北京市密云区穆家峪镇新农村,密云区,,28170270,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170270,北京市密云区穆家峪镇新农村村卫生室,,村卫生室
北京市密云区穆家峪镇辛安庄村村委会南20米,密云区,,28170269,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170269,北京市密云区穆家峪镇辛安庄村村卫生室,,村卫生室
北京市密云区不老屯镇杨各庄村（村委会院内）,密云区,,28170273,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170273,北京市密云区不老屯镇杨各庄村玉玲村卫生室,,村卫生室
北京市密云区不老屯镇永乐村（村委会院内）,密云区,,28170274,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170274,北京市密云区不老屯镇永乐村村卫生室,,村卫生室
北京市密云区不老屯镇沙峪里村（村委会院内）,密云区,,28170275,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170275,北京市密云区不老屯镇镇沙峪里村村卫生室,,村卫生室
北京市密云区不老屯镇转山子村（村委会院内）,密云区,,28170276,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170276,北京市密云区不老屯镇转山子村村卫生室,,村卫生室
北京市密云区新城子镇头道沟村村委会院内,密云区,,28170279,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170279,北京市密云区新城子镇头道沟村村卫生室,,村卫生室
北京市密云区新城子镇乡遥桥峪村（村委会院内）,密云区,,28170277,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170277,北京市密云区新城子镇遥桥峪村村卫生室,,村卫生室
北京市密云区新城子镇小口村村委会南100米,密云区,,28170278,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170278,北京市密云区新城子镇小口村村卫生室,,村卫生室
北京市密云区新城子镇太古石村（村委会院内）,密云区,,28170280,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170280,北京市密云区新城子镇太古石村第二村卫生室,,村卫生室
北京市密云区穆家峪镇大石岭村,密云区,,28170257,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170257,北京市密云区穆家峪镇大石岭村村卫生室,,村卫生室
北京市密云区不老屯镇燕落村村委会对面,密云区,,28170251,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170251,北京市密云区不老屯镇燕落村连英村卫生室,,村卫生室
北京市密云区不老屯镇学艺厂村村委会西100米,密云区,,28170250,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170250,北京市密云区不老屯镇学艺厂村刘凤山村卫生室,,村卫生室
北京市密云区不老屯镇阳坡地村栗树元97号,密云区,,28170252,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170252,北京市密云区不老屯镇阳坡地村村卫生室,,村卫生室
北京市密云区穆家峪镇达岩村,密云区,,28170255,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170255,北京市密云区穆家峪镇达岩村村卫生室,,村卫生室
北京市密云区穆家峪镇达峪沟村,密云区,,28170256,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170256,北京市密云区穆家峪镇达峪沟村村卫生室,,村卫生室
北京市密云区穆家峪镇北穆家峪回族村,密云区,,28170253,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170253,北京市密云区穆家峪镇北穆家峪回族村村卫生室,,村卫生室
北京市密云区穆家峪镇阁老峪村村委会南十米,密云区,,28170258,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170258,北京市密云区穆家峪镇阁老峪村村卫生室,,村卫生室
北京市密云区穆家峪镇后栗园村709号院内,密云区,,28170259,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170259,北京市密云区穆家峪镇后栗园村村卫生室,,村卫生室
北京市密云区穆家峪镇碱厂村村委员会东院,密云区,,28170260,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170260,北京市密云区穆家峪镇碱厂村村卫生室,,村卫生室
北京市密云区穆家峪镇荆稍坟村,密云区,,28170261,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170261,北京市密云区穆家峪镇荆稍坟村村卫生室,,村卫生室
北京市密云区穆家峪镇荆子峪村,密云区,,28170262,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170262,北京市密云区穆家峪镇荆子峪村村卫生室,,村卫生室
北京市密云区穆家峪镇刘林池村路南,密云区,,28170264,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170264,北京市密云区穆家峪镇刘林池村张月萍村卫生室,,村卫生室
北京市密云区穆家峪镇九松山村老年活动中心院内,密云区,,28170263,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170263,北京市密云区穆家峪镇九松山村村卫生室,,村卫生室
北京市密云区穆家峪镇娄子峪村,密云区,,28170265,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170265,北京市密云区穆家峪镇娄子峪村村卫生室,,村卫生室
北京市密云区不老屯镇董各庄村（村委会院内）,密云区,,28170240,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170240,北京市密云区不老屯镇董各庄村村卫生室,,村卫生室
北京市密云区不老屯镇兵马营村中心南街256号,密云区,,28170235,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170235,北京市密云区不老屯镇兵马营村亚琴村卫生室,,村卫生室
北京市密云区不老屯镇车道岭村（原村委会院内）,密云区,,28170236,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170236,北京市密云区不老屯镇车道岭村陈来军村卫生室,,村卫生室
北京市密云区不老屯镇兵马营村中心南街351号,密云区,,28170234,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170234,北京市密云区不老屯镇兵马营村凤琴村卫生室,,村卫生室
北京市密云区不老屯镇大窝铺村村委会院内,密云区,,28170239,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170239,北京市密云区不老屯镇大窝铺村村卫生室,,村卫生室
北京市密云区不老屯镇丑山子村（村委会院内）,密云区,,28170238,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170238,北京市密云区不老屯镇丑山子村村卫生室,,村卫生室
北京市密云区不老屯镇陈家峪村村委会院内,密云区,,28170237,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170237,北京市密云区不老屯镇陈家峪村村卫生室,,村卫生室
北京市密云区不老屯镇古石峪村,密云区,,28170241,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170241,北京市密云区不老屯镇古石峪村村卫生室,,村卫生室
北京市密云区不老屯镇南香峪村（村委会院内）,密云区,,28170245,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170245,北京市密云区不老屯镇南香峪村亚文村卫生室,,村卫生室
北京市密云区不老屯镇黄土坎村北河道路中街601号,密云区,,28170242,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170242,北京市密云区不老屯镇黄土坎村第二村卫生室,,村卫生室
北京市密云区不老屯镇柳树沟村环湖路139号,密云区,,28170244,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170244,北京市密云区不老屯镇柳树沟村村卫生室,,村卫生室
北京市密云区不老屯镇香水峪村8号,密云区,,28170248,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170248,北京市密云区不老屯镇香水峪村菊山安康村卫生室,,村卫生室
北京市密云区不老屯镇西坨古村42号,密云区,,28170247,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170247,北京市密云区不老屯镇西坨古村利民村卫生室,,村卫生室
北京市密云区不老屯镇史庄子村,密云区,,28170246,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170246,北京市密云区不老屯镇史庄子村村卫生室,,村卫生室
北京市密云区不老屯镇学各庄村（村委会路北）,密云区,,28170249,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170249,北京市密云区不老屯镇学各庄村雪飞村卫生室,,村卫生室
北京市密云区河南寨镇套里村村委会院内,密云区,,28170222,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170222,北京市密云区河南寨镇套里村村卫生室,,村卫生室
北京市密云区河南寨镇南金沟屯村村委会院内,密云区,,28170215,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170215,北京市密云区河南寨镇南金沟屯村村卫生室,,村卫生室
北京市密云区河南寨镇宁村中大街138号,密云区,,28170216,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170216,北京市密云区河南寨镇宁村范淑香村卫生室,,村卫生室
北京市密云区河南寨镇宁村南北楼街1号,密云区,,28170217,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170217,北京市密云区河南寨镇宁村张艳红村卫生室,,村卫生室
北京市密云区河南寨镇台上村北正路7号,密云区,,28170221,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170221,北京市密云区河南寨镇台上村村卫生室,,村卫生室
北京市密云区河南寨镇山口庄村村委会院内,密云区,,28170219,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170219,北京市密云区河南寨镇山口庄村村卫生室,,村卫生室
北京市密云区河南寨镇沙坞村民委员会西150米,密云区,,28170218,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170218,北京市密云区河南寨镇沙坞村村卫生室,,村卫生室
北京市密云区河南寨镇下屯村村西路10号,密云区,,28170226,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170226,北京市密云区河南寨镇下屯村秀清村卫生室,,村卫生室
北京市密云区河南寨镇新兴村村委会院内,密云区,,28170227,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170227,北京市密云区河南寨镇新兴村村卫生室,,村卫生室
北京市密云区河南寨镇中庄村平安街164号,密云区,,28170228,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170228,北京市密云区河南寨镇中庄村村卫生室,,村卫生室
北京市密云区河南寨镇中庄村永顺街120号,密云区,,28170229,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170229,北京市密云区河南寨镇中庄村赵莲英村卫生室,,村卫生室
北京市密云区不老屯镇白土沟村（村委会后院）,密云区,,28170230,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170230,北京市密云区不老屯镇白土沟村村卫生室,,村卫生室
北京市密云区不老屯镇北香峪村16号,密云区,,28170232,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170232,北京市密云区不老屯镇北香峪村玉珍村卫生室,,村卫生室
北京市密云区不老屯镇半城子村委会东侧,密云区,,28170231,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170231,北京市密云区不老屯镇半城子村刘海珍村卫生室,,村卫生室
北京市密云区不老屯镇边庄子老年活动中心,密云区,,28170233,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170233,北京市密云区不老屯镇边庄子村村卫生室,,村卫生室
北京市密云区大城子镇庄头村庄头5号,密云区,,28170206,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170206,北京市密云区大城子镇庄头村村卫生室,,村卫生室
北京市密云区大城子镇后甸村委会院内,密云区,,28170199,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170199,北京市密云区大城子镇后甸村村卫生室,,村卫生室
北京市密云区大城子镇聂家峪村159号,密云区,,28170200,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170200,北京市密云区大城子镇聂家峪村村卫生室,,村卫生室
北京市密云区大城子镇碰河寺村村委员会院内,密云区,,28170201,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170201,北京市密云区大城子镇碰河寺村村卫生室,,村卫生室
北京市密云区大城子镇下栅子村,密云区,,28170202,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170202,北京市密云区大城子镇下栅子村村卫生室,,村卫生室
北京市密云区大城子镇杨各庄村70号,密云区,,28170203,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170203,北京市密云区大城子镇杨各庄村村卫生室,,村卫生室
北京市密云区大城子镇庄户峪村北街19号,密云区,,28170205,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170205,北京市密云区大城子镇庄户峪村王洪才村卫生室,,村卫生室
北京市密云区河南寨镇北单家庄村村委会院内,密云区,,28170207,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170207,北京市密云区河南寨镇北单家庄村村卫生室,,村卫生室
北京市密云区河南寨镇北金沟屯村（村委会院内）,密云区,,28170208,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170208,北京市密云区河南寨镇北金沟屯村村卫生室,,村卫生室
北京市密云区河南寨镇陈各庄村（村委会东北200米）,密云区,,28170209,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=28170209,北京市密云区河南寨镇陈各庄村村卫生室,,村卫生室
